ID;Text;Label
D2-3279;"Random number generators produce sequences of numbers that appear unpredictable and uniformly distributed. They are typically divided into true RNGs, which harvest physical randomness, and pseudorandom number generators, which use deterministic algorithms and a seed to produce long, repeating sequences. A PRNG’s state advances as it computes each next value; its quality depends on period, uniformity, independence, and speed. Common examples include LCGs and the Mersenne Twister. Cryptographic RNGs add unpredictability by incorporating entropy sources and resistant designs. Hardware RNGs rely on noise or quantum effects. Proper seeding, testing with statistical suites, and awareness of bias are essential for reliable simulations and security.";OpenAI
H2020-773;Imputation can refer to: Imputation (law), the concept that ignorance of the law does not excuse Imputation (statistics), substitution of some value for missing data Imputation (genetics), estimation of unmeasured genotypes Theory of imputation, the theory that factor prices are determined by output prices Imputation (game theory), a distribution that benefits each player who cooperates in a game Imputed righteousness, a concept in Christian theology Double imputation, a concept in Christian theology Imputation of sin, a theory for the transmission of original sin from Adam to his progeny See also Geo-imputation, a method in geographical information systems Dividend imputation, a method of attributing a company's income tax to its shareholders.;Human
D2-218;Special Relativity proposes that the laws of physics remain constant for all observers, regardless of their relative motion. Two fundamental postulates form the basis of the theory: the law of the constancy of the speed of light and the principle of relativity. According to the first postulate, the speed of light is the same for all observers, regardless of their motion or the motion of the light source. The second postulate states that the laws of physics are the same for all inertial observers. These postulates lead to phenomena like time dilation and length contraction, challenging classical notions of space and time.;Meta
H2020-198;A tumor suppressor gene, or anti-oncogene, is a gene that regulates a cell during cell division and replication. If the cell grows uncontrollably, it will result in cancer. When a tumor suppressor gene is mutated, it results in a loss or reduction in its function. In combination with other genetic mutations, this could allow the cell to grow abnormally. The loss of function for these genes may be even more significant in the development of human cancers, compared to the activation of oncogenes.;Human
D2-415;# Biochemistry  Biochemistry is the study of chemical processes within living organisms. It examines how molecules like proteins, lipids, carbohydrates, and nucleic acids interact to sustain life. This field bridges chemistry and biology, exploring metabolic pathways that convert nutrients into energy and building blocks for cells. Biochemists investigate enzyme functions, genetic expression, and cellular signaling mechanisms. Key areas include photosynthesis, cellular respiration, and protein synthesis. Understanding biochemistry is essential for medicine, nutrition, and biotechnology. Applications range from developing pharmaceuticals to understanding diseases like diabetes and cancer. Modern biochemistry employs techniques such as chromatography and genetic sequencing to unlock the molecular basis of life itself.;Anthropic
D2-429;Crystallography is the science of studying the arrangement of atoms in crystalline materials. It uses symmetry, lattice geometry, and diffraction patterns to determine structure. X-ray, neutron, and electron diffraction reveal electron density maps, enabling precise modeling of atomic positions, bond lengths, and angles. The fundamental concept is the crystal lattice, a repeating three-dimensional array described by unit cells and space groups. By analyzing how waves scatter when they interact with a crystal, researchers infer how atoms arrange themselves in space. Crystallography underpins chemistry, mineralogy, materials science, biology, and pharmaceuticals, guiding drug design, mineral identification, and understanding phase transitions, defects, and material properties.;OpenAI
D2-4000;# Optical Physics  Optical physics studies light's behavior and interaction with matter through its wave and particle properties. It encompasses phenomena including reflection, refraction, diffraction, and interference. The field examines how light propagates through various media and interacts with optical systems like lenses and mirrors. Quantum optics explores photons as discrete energy packets, while classical optics treats light as electromagnetic waves described by Maxwell's equations. Applications include lasers, fiber optics, microscopy, and telescopes. Understanding optical physics is fundamental to developing technologies ranging from telecommunications to imaging systems and precision measurements in modern science and engineering.;Anthropic
D2-1362;JavaScript is a versatile, high-level programming language primarily known for bringing interactivity to web pages. It enables dynamic content, animations, form validations, and multimedia control directly within web browsers, enhancing the user experience. Beyond the browser, its capabilities extend significantly. With environments like Node.js, JavaScript powers server-side development, creating robust backends. It's also used for mobile applications via frameworks such as React Native, and even desktop applications. As one of the core technologies of the web, alongside HTML and CSS, JavaScript is essential for building modern, responsive, and complex digital experiences across various platforms, making web content come alive.;Google
D2-600;# Carbohydrates  Carbohydrates are organic compounds composed of carbon, hydrogen, and oxygen atoms. They serve as the primary energy source for cells and are classified into three main types: monosaccharides, disaccharides, and polysaccharides. Monosaccharides like glucose are simple sugars that provide immediate energy. Disaccharides, such as sucrose, consist of two sugar units bonded together. Polysaccharides, including starch and cellulose, are complex chains of glucose molecules. Carbohydrates are found abundantly in foods like grains, fruits, and vegetables. Beyond energy production, they play crucial roles in cell structure, immune function, and nutrient absorption. A balanced diet requires adequate carbohydrate intake for optimal health and bodily function.;Anthropic
D2-910;"# Ozone Depletion  Ozone depletion occurs when chlorofluorocarbons (CFCs) and similar chemicals rise into the stratosphere, where ultraviolet radiation breaks them down, releasing chlorine atoms. These chlorine molecules attack ozone (O₃), converting it into oxygen, which doesn't protect against harmful UV radiation. A single chlorine atom can destroy thousands of ozone molecules. The Antarctic experiences severe seasonal ozone depletion, creating the infamous ""ozone hole."" Increased UV exposure reaching Earth causes skin cancer, cataracts, and immune system damage in humans, while harming marine ecosystems and crops. The 1987 Montreal Protocol successfully banned ozone-depleting substances, allowing gradual atmospheric recovery and preventing millions of potential cancer cases worldwide.";Anthropic
D2-3737;Horticulture is the art and science of cultivating plants, encompassing fruits, vegetables, flowers, and ornamental plants. It involves a wide range of practices, from soil preparation and planting to harvesting, processing, and marketing. Professionals in this field, called horticulturists, apply scientific principles to improve plant growth, yield, quality, and resistance to pests and diseases. This discipline is crucial for food production, landscape design, environmental sustainability, and contributing to human well-being through beautiful gardens and nutritious produce. It effectively blends biological understanding with practical, hands-on skills to manage diverse plant systems for human benefit.;Google
D2-1222;"Hurricanes are massive rotating storm systems forming over warm ocean waters, typically between 5 and 30 degrees latitude. They gain energy from the heat and moisture of the ocean, leading to intense winds exceeding 74 mph, torrential rainfall, and powerful storm surges. These tropical cyclones feature a calm ""eye"" at their center, surrounded by an eyewall of the most severe weather. As they move over land or cooler waters, they lose their energy and weaken. Their destructive potential makes accurate forecasting and timely warnings crucial for coastal communities worldwide. Understanding their formation helps mitigate impact.";Google
D2-3649;Gastroenterology is the medical specialty that studies the digestive system, from the esophagus to the rectum, and the liver, pancreas, and biliary tract. Clinicians evaluate symptoms such as abdominal pain, heartburn, swallowing difficulties, constipation, and diarrhea, using history, physical examination, and specialized tests like endoscopy, imaging, and laboratory studies. The field emphasizes diagnosing diseases, preventing complications, and promoting long-term gut health through medical, dietary, and lifestyle interventions. Common conditions include inflammatory bowel disease, ulcers, gastroesophageal reflux, hepatitis, pancreatitis, and metabolic liver disorders. Treatment may involve medications, endoscopic procedures, dietary modification, and, when needed, surgical consultation or referral to multidisciplinary teams.;OpenAI
H2020-286;"A pulmonary alveolus (plural: alveoli, from Latin alveolus, ""little cavity"") is a hollow cup-shaped cavity found in the lung parenchyma where gas exchange takes place. Lung alveoli are found in the acini at the beginning of the respiratory zone. They are located sparsely in the respiratory bronchioles, line the walls of the alveolar ducts, and are more numerous in the blind-ended alveolar sacs. The acini are the basic units of respiration, with gas exchange taking place in all the alveoli present.";Human
D2-1812;Satellites are objects that orbit a larger body. While natural satellites like the Moon exist, the term usually refers to artificial machines launched into space. These human-made devices are propelled into Earth's orbit, where they continuously circle our planet, held by gravity. They serve a multitude of vital functions. Some relay communication signals, enabling global phone calls and internet. Others monitor weather patterns, aid navigation for ships and cars, or conduct scientific research, observing Earth or peering into deep space. Their continuous presence above us is fundamental to modern life and understanding our universe.;Google
D2-2340;# ROC Curve  The ROC (Receiver Operating Characteristic) curve is a graphical tool evaluating binary classification model performance. It plots the True Positive Rate (sensitivity) against the False Positive Rate (1-specificity) at various classification thresholds. The curve illustrates the trade-off between correctly identifying positive cases and falsely identifying negative cases as positive. The diagonal line represents random classification performance. A curve closer to the top-left corner indicates superior model performance. The Area Under the Curve (AUC) quantifies overall performance, where 1.0 represents perfect classification and 0.5 represents random guessing. ROC curves are particularly useful for imbalanced datasets.;Anthropic
D2-2935;# ASIC  Application-Specific Integrated Circuits (ASICs) are microchips designed for a single, specialized purpose rather than general computing. Unlike CPUs or GPUs that handle diverse tasks, ASICs optimize performance for one specific application. They consume less power, operate faster, and cost less to manufacture at scale compared to general-purpose processors. ASICs are widely used in cryptocurrency mining, where they perform bitcoin calculations efficiently. They're also found in smartphones, networking equipment, and consumer electronics. Once manufactured, ASICs cannot be reprogrammed, making them inflexible but highly efficient. This specialization makes them ideal for high-volume, single-function applications requiring optimal performance and minimal energy consumption.;Anthropic
D2-1874;Climatology studies the long-term patterns and variability of Earth's atmosphere, oceans, ice, and land surfaces. It seeks to understand typical conditions, seasonal cycles, and the processes that produce deviations from averages. Researchers use historical records, instrumental measurements, proxies, and computer models to reconstruct past climates and project future ones. Fundamental concepts include trends, variability, baselines, and the difference between weather and climate. Climatology intersects physics, chemistry, geography, and statistics, applying methods to quantify uncertainty and detect change. This field informs risk assessment, agriculture, water management, and policy by describing how climate shapes ecosystems, human society, and planetary systems over scales from decades to millennia.;OpenAI
D2-3009;Wire bonding is a method of creating electrical connections between a semiconductor die and a package or substrate using thin metal wires. A capillary tool forms a metal ball on the wire, which is then bonded to a die pad by ultrasonic and/or thermal energy. A second bond attaches the wire to a lead or substrate bond pad, completing the circuit. Common materials include gold, copper, and aluminum, with gold used for reliability and copper gaining popularity for cost. Wire bonding supports fine pitches and high-frequency signals, but wires are delicate, temperature sensitive, and require precise equipment and cleanroom conditions to prevent failures.;OpenAI
D2-3957;Nanochemistry investigates the synthesis, characterization, and application of materials at the nanoscale, typically ranging from 1 to 100 nanometers. At this diminutive scale, substances exhibit profoundly altered physical, chemical, and biological properties compared to their bulk forms. This phenomenon arises from increased surface-to-volume ratios and quantum mechanical effects. The field focuses on creating novel nanostructures like nanoparticles, nanotubes, and quantum dots with precisely tailored functionalities. These unique properties enable breakthroughs in targeted drug delivery, ultra-efficient catalysts, advanced electronics, solar energy conversion, and durable coatings, pushing the boundaries of material science and technology across numerous disciplines.;Google
D2-2148;Border Gateway Protocol (BGP) is a standardized exterior gateway protocol used for inter-autonomous system routing. BGP enables communication between autonomous systems (AS) on the internet, connecting multiple ISPs and organizations. Each AS exchanges routing information with its peers using TCP, allowing for dynamic route selection and optimization. This protocol establishes and maintains routes to reach destinations on the global network. Route propagation occurs through BGP messages, including updates, withdrawals, and refreshes. BGP routers use path selection algorithms to determine optimal paths, ensuring efficient data transfer. BGP plays a critical role in the internet's infrastructure, facilitating global connectivity and routing.;Meta
D2-1895;# Marine Ecology  Marine ecology studies organisms and their interactions within ocean environments. It examines how species adapt to saltwater conditions, from microscopic plankton to massive whales. Key focus areas include nutrient cycling, food webs, and energy transfer through marine ecosystems. Coral reefs, kelp forests, and deep-sea trenches represent distinct habitats with unique biodiversity. Marine ecologists investigate predator-prey relationships, competition, and symbiosis among species. They analyze how ocean currents, temperature, light, and salinity influence life distribution. Understanding marine ecology is crucial for conservation efforts, as human activities like overfishing and pollution threaten ocean health. Research in this field helps protect marine biodiversity and ensure ecosystem sustainability.;Anthropic
H2020-513;"Metabolomics is the scientific study of chemical processes involving metabolites, the small molecule substrates, intermediates and products of cell metabolism. Specifically, metabolomics is the ""systematic study of the unique chemical fingerprints that specific cellular processes leave behind"", the study of their small-molecule metabolite profiles. The metabolome represents the complete set of metabolites in a biological cell, tissue, organ or organism, which are the end products of cellular processes. Messenger RNA (mRNA), gene expression data and proteomic analyses reveal the set of gene products being produced in the cell, data that represents one aspect of cellular function.";Human
D2-3810;# Population Genetics  Population genetics studies genetic variation and change within populations and species. It examines how allele frequencies shift across generations through mechanisms like natural selection, genetic drift, gene flow, and mutation. These processes influence evolution and biodiversity. The Hardy-Weinberg equilibrium principle serves as a baseline model, predicting that allele frequencies remain constant when populations are large, randomly mating, and experience no selection or migration. Deviations from this equilibrium reveal evolutionary forces at work. Population geneticists use mathematical models and molecular techniques to understand disease inheritance, conservation biology, and human evolution, making it fundamental to modern biology.;Anthropic
H2020-169;"Deoxyribonucleic acid (; DNA) is a molecule composed of two polynucleotide chains that coil around each other to form a double helix carrying genetic instructions for the development, functioning, growth and reproduction of all known organisms and many viruses. DNA and ribonucleic acid (RNA) are nucleic acids. Alongside proteins, lipids and complex carbohydrates (polysaccharides), nucleic acids are one of the four major types of macromolecules that are essential for all known forms of life. The two DNA strands are known as polynucleotides as they are composed of simpler monomeric units called nucleotides.";Human
D2-3150;# Ethernet  Ethernet is a standard protocol for local area networks (LANs) that enables devices to communicate through wired connections. It uses twisted-pair copper cables or fiber optic cables to transmit data in packets between computers, switches, and routers. Operating at various speeds—from 10 Mbps to 100 Gbps—Ethernet provides reliable, high-speed data transfer within buildings or campuses. The technology employs CSMA/CD (Carrier Sense Multiple Access with Collision Detection) to manage network traffic and prevent data collisions. Ethernet remains the most widely used networking standard globally due to its affordability, reliability, and compatibility with existing infrastructure across diverse organizations and institutions.;Anthropic
D2-1599;X-ray crystallography determines the three dimensional arrangement of atoms in a crystal by measuring how X-rays diffract when they encounter the orderly lattice. A purified sample is grown into a crystal, then exposed to a beam of monochromatic X-rays. The scattered rays form a pattern of spots on a detector, encoding interference information. Through Fourier synthesis and phase retrieval, electron density maps reveal atomic positions, bonds, and sometimes light atoms. The method provides essential insights for chemistry, biology, and materials science, but relies on high quality crystals and careful data processing, including symmetry, solvent effects, and model refinement until the calculated pattern matches observations.;OpenAI
H2020-934;Partition may refer to: Computing Hardware Disk partitioning, the division of a hard disk drive Memory partition, a subdivision of a computer's memory, usually for use by a single job Software Partition (database), the division of a database Logical partition (LPAR), a subset of a computer's resources, virtualized as a separate computer Problems Binary space partitioning Partition problem, an NP-complete problem in computer science Mathematics Partition (number theory), a way to write a number as a sum of other numbers Multiplicative partition, a way to write a number as a product of other numbers Partition of an interval Partition of.;Human
H2020-227;A Southern blot is a method used in molecular biology for detection of a specific DNA sequence in DNA samples. Southern blotting combines transfer of electrophoresis-separated DNA fragments to a filter membrane and subsequent fragment detection by probe hybridization. The method is named after the British biologist Edwin Southern, who first published it in 1975. Other blotting methods (i.e., western blot, northern blot, eastern blot, southwestern blot) that employ similar principles, but using RNA or protein, have later been named in reference to Edwin Southern's name.;Human
D2-2802;CMYK stands for Cyan, Magenta, Yellow, and Key (Black). It is a subtractive color model primarily used in professional printing. Instead of generating colors with light like RGB, CMYK uses inks that absorb specific wavelengths of light and reflect others from a white substrate, like paper.  When Cyan, Magenta, and Yellow inks are combined, they ideally produce black. However, in practice, they create a muddy dark brown. Therefore, a separate black ink (K) is crucial for achieving true blacks, sharp details, and enhancing contrast in printed materials. This four-color process allows printers to reproduce a wide spectrum of colors accurately for magazines, brochures, and packaging.;Google
D2-85;# Boolean Algebra  Boolean algebra is a mathematical system that operates on binary values: true and false, represented as 1 and 0. It uses logical operators like AND, OR, and NOT to manipulate these values. AND returns true only when both inputs are true, OR returns true when at least one input is true, and NOT inverts the input value. Boolean algebra forms the foundation of digital electronics and computer logic circuits. These operations follow specific rules and properties, including commutative, associative, and distributive laws. It enables the design of complex digital systems, from simple gates to sophisticated processors, by combining basic logical operations into meaningful computational structures.;Anthropic
H2020-575;"Heliophysics is the science of the physical connections between the Sun and the solar system (from the prefix ""helio"", from Attic Greek hḗlios, meaning Sun, and the noun 'physics': the science of matter and energy and their interactions). NASA defines heliophysics as ""(1) the comprehensive new term for the science of the Sun - Solar System Connection, (2) the exploration, discovery, and understanding of Earth's space environment, and (3) the system science that unites all of the linked phenomena in the region of the cosmos influenced by a star like our Sun.";Human
D2-278;Black holes are regions in space where gravity is so strong that nothing, not even light, can escape. They are formed when a massive star collapses in on itself, creating an intense gravitational field. The dense center of the black hole is called a singularity, where gravity is infinite. Matter and energy that get too close are pulled in and cannot escape. Accretion disks of hot, swirling gas form around black holes, radiating intense energy. Supermassive black holes reside at the centers of galaxies, and smaller ones are found in star clusters and nebulae, shaped by the immense gravitational forces. Their discovery has greatly expanded our understanding of the universe.;Meta
D2-4228;Aeronautical Engineering is a branch of engineering concerned with designing, developing, testing, and operating aircraft, spacecraft, and missiles. It combines principles from aerodynamics, propulsion systems, structural analysis, and materials science to create efficient and safe vehicles for flight. Aeronautical engineers focus on the performance, safety, and efficiency of aircraft, considering factors such as aerodynamic drag, weight, and thrust. They use computer simulations, wind tunnel testing, and experimental analysis to optimize aircraft design and ensure compliance with regulatory standards. Aeronautical engineers work in various industries, including commercial aviation, military, space exploration, and research organizations, pushing the boundaries of flight capabilities.;Meta
H2020-403;Deep learning (also known as deep structured learning) is part of a broader family of machine learning methods based on artificial neural networks with representation learning. Learning can be supervised, semi-supervised or unsupervised. Deep-learning architectures such as deep neural networks, deep belief networks, recurrent neural networks and convolutional neural networks have been applied to fields including computer vision, machine vision, speech recognition, natural language processing, audio recognition, social network filtering, machine translation, bioinformatics, drug design, medical image analysis, material inspection and board game programs, where they have produced results comparable to and in some cases surpassing human expert performance.;Human
D2-4170;# Management Information Systems  Management Information Systems (MIS) represent integrated sets of components for collecting, storing, processing, and distributing information to support decision-making and control in organizations. MIS combines information technology, business processes, and people to transform raw data into actionable insights. These systems enable managers to monitor organizational performance, identify trends, and make informed strategic decisions. Key functions include financial reporting, inventory management, human resources administration, and sales tracking. Modern MIS leverages databases, software applications, and networks to streamline operations. Effective implementation improves efficiency, reduces costs, and enhances competitive advantage. MIS serves as a critical infrastructure supporting organizational objectives and enabling data-driven management across all business levels.;Anthropic
D2-2649;Speech recognition converts spoken language into written text by analyzing acoustic signals and linguistic structures. Microphones capture sound, which is digitized and processed to extract meaningful features. Acoustic models map sound units to probabilities, while language models constrain word sequences to plausible phrases. A decoder searches for the most likely text given the acoustic evidence and prior knowledge. Modern systems often use deep neural networks and end-to-end architectures, bypassing separate phonetic stages. Performance improves with large labeled datasets, diverse accents, and robust noise handling. Applications include transcription, voice assistants, accessibility tools, and hands-free control, transforming human-computer interaction across industries.;OpenAI
D2-112;Commutative algebra explores commutative rings, their ideals, and modules, forming a cornerstone for modern algebraic geometry and algebraic number theory. It provides the algebraic machinery to study geometric objects like algebraic varieties through their coordinate rings. Key areas of investigation include the structure of ideals, prime and maximal ideals, localization, integral dependence, and various dimension theories. Concepts like Noetherian rings, unique factorization, and Hilbert's Nullstellensatz are central. The discipline generalizes properties found in the integers and polynomial rings, abstracting these notions to a broader class of rings. Essentially, it translates geometric problems into algebraic statements, offering powerful tools to solve them.;Google
D2-3803;Evolutionary biology explores the mechanisms and patterns that have shaped the diversity of life on Earth. At its core, evolution is the process by which populations of organisms adapt and change over time in response to their environment. This is driven by genetic variation, mutation, gene flow, and natural selection. As populations adapt, new species emerge, while others become extinct. The field draws on concepts from genetics, ecology, and comparative anatomy to understand the intricate relationships between organisms, their environments, and the history of life on Earth. This knowledge informs our understanding of the natural world and its many complex, interconnected systems.;Meta
D2-4135;# Mathematics Education  Mathematics education encompasses the teaching and learning of mathematical concepts, skills, and reasoning across all academic levels. It focuses on developing students' ability to understand numbers, algebra, geometry, and problem-solving techniques. Effective mathematics education combines theoretical knowledge with practical applications, preparing students for real-world challenges. Educators employ various instructional methods, including direct teaching, collaborative learning, and technology integration, to accommodate different learning styles. The field emphasizes critical thinking and mathematical literacy, enabling students to make informed decisions. Modern mathematics education increasingly incorporates technology and interdisciplinary approaches, recognizing that mathematical competency is essential for success in science, engineering, economics, and numerous professional fields.;Anthropic
D2-4272;Textile Engineering integrates science and engineering to innovate in the design, production, and processing of textile materials. It covers everything from raw fiber sourcing and conversion into yarns and fabrics (weaving, knitting, nonwovens) to dyeing, printing, and finishing. Engineers in this field apply principles of chemistry, physics, and materials science to develop high-performance textiles for diverse applications. These range from fashion and sportswear to medical implants, aerospace composites, and sustainable smart fabrics. The discipline prioritizes efficiency, quality control, and environmental responsibility, driving advancements in material science and manufacturing technologies to meet evolving global demands for functional and sustainable textile products.;Google
D2-2044;User Experience Design is the practice of shaping how people perceive, interact with, and feel about a product or service. It combines research, strategy, design, and evaluation to create meaningful, efficient, and enjoyable experiences. Practitioners start by understanding user needs, contexts, and goals through interviews, observations, and data analysis. They translate insights into flows, interfaces, and content that are usable, accessible, and visually coherent. Iterative testing and feedback refine decisions, reduce friction, and align business objectives with user value. A strong UX design considers performance, accessibility, emotion, and sustainability, aiming to empower users while meeting measurable outcomes such as adoption, satisfaction, and loyalty.;OpenAI
D2-2723;The Floyd-Warshall Algorithm is a dynamic programming approach to find the shortest paths between all pairs of vertices in a weighted graph. It works by maintaining a 2D distance matrix where the entry at row i and column j represents the length of the shortest path from vertex i to vertex j. Initially, this matrix is populated with the pairwise edge weights of the graph. Then, it iteratively relaxes the distances by comparing the shortest paths through intermediate vertices. This process ensures the matrix contains the minimum distances between all pairs of vertices after each iteration, until a stable solution is reached.;Meta
D2-3194;Radio frequency refers to electromagnetic energy in the frequency range roughly from 3 kilohertz to 300 gigahertz, covering wavelengths from thousands of meters to a millimeter. Frequencies in this band are used to carry information without physical media, exploiting oscillating electric and magnetic fields that propagate through air, vacuum, or guided media. Antennas convert electrical signals into radio waves for transmission and back into signals for reception. RF systems rely on modulation to embed data, selection with filters, and amplification for adequate power. Applications include broadcasting, cellular networks, Wi‑Fi, radar, and satellite links. Regulation, interference, and impedance matching are crucial for efficient, reliable operation.;OpenAI
D2-2928;Field-Programmable Gate Arrays (FPGAs) are integrated circuits engineered to be customized through software. These chips combine reconfigurable components, allowing modification of their logical structure after manufacturing. FPGAs include an array of programmable logic blocks interconnected by a hierarchy of programmable switching elements called the switches (or 'configurable logic blocks' or 'logic cells'). The switches can be configured to perform specific logical operations, such as logic functions or arithmetic operations, and are connected by interconnects allowing users to create custom digital circuits. By reconfiguring the FPGA, users can alter the circuitry to perform different tasks with no need for hardware redesign.;Meta
H2020-510;"Molecular dynamics (MD) is a computer simulation method for analyzing the physical movements of atoms and molecules. The atoms and molecules are allowed to interact for a fixed period of time, giving a view of the dynamic ""evolution"" of the system. In the most common version, the trajectories of atoms and molecules are determined by numerically solving Newton's equations of motion for a system of interacting particles, where forces between the particles and their potential energies are often calculated using interatomic potentials or molecular mechanics force fields.";Human
D2-3313;A Security Operations Center (SOC) is a centralized function that monitors and manages an organization's security posture in real-time. It acts as a 24/7 command center for security teams, analyzing security-related data from various sources to identify potential threats. The SOC utilizes a combination of tools and technologies to detect anomalies, respond to security incidents, and implement security-related procedures. Its primary goal is to protect an organization's digital assets from cyber threats. Effective SOC operations involve continuous monitoring, incident response, and threat intelligence to ensure the security and integrity of the organization's systems and data. It requires skilled professionals to analyze and respond to threats.;Meta
H2020-872;"Docker is a set of platform as a service (PaaS) products that use OS-level virtualization to deliver software in packages called containers. Containers are isolated from one another and bundle their own software, libraries and configuration files; they can communicate with each other through well-defined channels. All containers are run by a single operating system kernel and therefore use fewer resources than virtual machines. The service has both free and premium tiers. The software that hosts the containers is called Docker Engine.";Human
D2-498;Catalysis is a chemical process where a substance, known as a catalyst, speeds up a reaction without being consumed or altered in the process. Catalysts reduce the activation energy required for a reaction to occur, allowing more collisions between particles to result in a successful reaction. This increases the rate of reaction, making it faster and more efficient. Some catalysts can be highly selective, influencing which reactants combine and forming specific products. Enzymes, acids, bases, and metals are common types of catalysts that are widely used in various applications, from industrial manufacturing to biochemical processes. Their ability to accelerate reactions has significant practical and theoretical implications.;Meta
D2-1888;Limnology is the scientific study of inland freshwater bodies such as lakes, rivers, and wetlands. It involves understanding the physical, chemical, and biological interactions within these ecosystems. Limnologists investigate the water's temperature, pH, and nutrient levels to analyze its quality and impact on aquatic life. They also examine the distribution, abundance, and diversity of plants and animals in these ecosystems. By studying limnological processes, scientists can identify factors affecting water quality, predict environmental trends, and develop strategies for conserving and managing these vital ecosystems. This field helps protect and restore freshwater environments for the benefit of humans and wildlife.;Meta
D2-1760;"# Structural Biology  Structural biology is the scientific discipline that investigates the three-dimensional architecture of biological molecules, primarily proteins, nucleic acids, and their complexes. Using advanced techniques such as X-ray crystallography, cryo-electron microscopy, and nuclear magnetic resonance spectroscopy, researchers determine atomic-level structures. Understanding these molecular arrangements reveals how biological systems function at the molecular level. Structure determines function; knowing a protein's configuration elucidates its biochemical role and mechanisms. This knowledge enables drug design, disease understanding, and biotechnology applications. Structural biology bridges molecular biology and biochemistry, providing crucial insights into life's fundamental processes and supporting rational therapeutic development.";Anthropic
H2020-87;In particle physics, a fermion is a particle that follows Fermi–Dirac statistics and generally has half odd integer spin 1/2, 3/2 etc. These particles obey the Pauli exclusion principle. Fermions include all quarks and leptons, as well as all composite particles made of an odd number of these, such as all baryons and many atoms and nuclei. Fermions differ from bosons, which obey Bose–Einstein statistics. Some fermions are elementary particles, such as the electrons, and some are composite particles, such as the protons.;Human
D2-3054;"MOSFET stands for metal-oxide-semiconductor field-effect transistor. It is a voltage-controlled device used to amplify and switch electronic signals. The essential structure includes a gate electrode separated from a semiconductor channel by a thin oxide layer, typically silicon dioxide. Applying voltage to the gate modulates the electric field, controlling carrier flow between source and drain. Depending on channel type, MOSFETs are n-channel or p-channel, and they operate in depletion or enhancement modes. In enhancement mode, no conduction occurs without gate voltage; in depletion mode, a channel exists at zero bias. MOSFETs offer high input impedance, fast switching, compact size, and low power consumption, making them fundamental in integrated circuits.";OpenAI
D2-2130;# Homomorphic Encryption  Homomorphic encryption enables computations on encrypted data without decryption. Data remains encrypted throughout processing, allowing untrusted servers to perform calculations while preserving privacy. The results, when decrypted, match computations performed on plaintext data.  There are three types: partially homomorphic (supports one operation), somewhat homomorphic (supports multiple operations limitedly), and fully homomorphic (supports arbitrary operations). Fully homomorphic encryption, though theoretically powerful, faces practical challenges due to computational overhead and slower performance.  Applications include secure cloud computing, medical data analysis, and financial services. This technology protects sensitive information while enabling useful computation, making it crucial for privacy-preserving data processing in untrusted environments.;Anthropic
D2-1372;"Machine Learning is a branch of artificial intelligence where computers learn from data without being explicitly programmed. Algorithms are trained on large datasets, identifying patterns and relationships within the information. This learning process allows the computer to build a ""model"" that can then make predictions, classify new data, or make decisions. For example, ML powers recommendation systems that suggest movies, spam filters, and facial recognition. It's about enabling systems to improve performance on a task by processing more data, adapting and evolving their understanding over time, much like humans learn from experience. It's a powerful tool for automating complex analytical tasks.";Google
D2-3974;Forensic chemistry applies chemical knowledge and techniques to legal evidence, supporting investigations and court proceedings. It involves identifying substances, quantifying compounds, and detecting trace materials such as drugs, poisons, explosives, and accelerants. Analysts use chromatography, spectroscopy, microscopy, and mass spectrometry to characterize samples with sensitivity and specificity. Proper sample collection, chain of custody, and contamination control are essential to preserve integrity and reliability. Results are interpreted in the context of legal questions, often requiring statistics and uncertainty assessment. Collaboration with forensic toxicology, biology, and digital forensics ensures a holistic view of incidents. As science advances, methods become faster, more accurate, and increasingly automated.;OpenAI
D2-2575;# Cassandra  Cassandra is a free, open-source NoSQL database designed for handling massive amounts of data across distributed systems. It offers high availability, fault tolerance, and scalability without requiring a single point of failure. The database uses a decentralized architecture where all nodes are equal, enabling linear scalability as you add more servers. Cassandra employs a column-family data model and uses eventual consistency rather than strict ACID compliance. It's particularly suited for time-series data, real-time analytics, and applications requiring rapid writes. Companies like Netflix, Instagram, and Apple rely on Cassandra for managing their enormous data volumes reliably and efficiently.;Anthropic
D2-1225;# Hurricanes  Hurricanes are powerful tropical cyclones that form over warm ocean waters, typically between 5 and 30 degrees latitude. They require sea surface temperatures of at least 80°F to develop and intensify. These massive storm systems feature rotating wind patterns around a calm center called the eye, with wind speeds exceeding 74 miles per hour. Hurricanes bring devastating impacts including extreme winds, heavy rainfall, storm surge, and flooding. The storm's organization and strength depend on atmospheric conditions such as low wind shear and high humidity. Hurricane season in the Atlantic runs from June through November, with peak activity in September.;Anthropic
D2-355;"# Nuclear Fusion  Nuclear fusion occurs when two light atomic nuclei combine to form a heavier nucleus, releasing enormous energy in the process. This reaction powers the sun and stars. For fusion to occur, nuclei must overcome their natural repulsion and collide at extremely high temperatures and pressures, typically millions of degrees. When successful, the mass of the resulting nucleus is slightly less than the original nuclei; this ""missing"" mass converts to energy according to Einstein's E=mc² equation. Scientists pursue controlled fusion as a clean energy source, though achieving sustained fusion remains technologically challenging. Unlike fission, fusion produces no long-lived radioactive waste.";Anthropic
